dataset_name,fold,fit_time,score_time,accuracy,balanced_accuracy,precision,recall,roc_auc,average_precision,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,seed,freq,size,noise
simulated_seed5_freq010_size100_noise50_dataset,4,278.6971163749695,0.08707952499389648,0.5625,0.5625,0.5555555555555556,0.625,0.484375,0.5591006216006216,100,2,5,0.8,20.0,5,10,100,50
simulated_seed5_freq010_size100_noise60_dataset,0,284.65980076789856,0.17059111595153809,0.6875,0.6875,0.6363636363636364,0.875,0.78125,0.8271645021645021,500,10,1,0.8,20.0,5,10,100,60
simulated_seed5_freq010_size100_noise60_dataset,1,286.19310450553894,0.03917336463928223,0.6875,0.6875,0.6363636363636364,0.875,0.8125,0.8503787878787877,100,10,10,0.8,,5,10,100,60
simulated_seed5_freq010_size100_noise60_dataset,2,286.0661692619324,0.08610105514526367,0.75,0.75,0.7,0.875,0.703125,0.6196810134310134,500,10,1,0.8,20.0,5,10,100,60
simulated_seed5_freq010_size100_noise60_dataset,3,283.88314032554626,0.09738373756408691,0.5625,0.5625,0.5555555555555556,0.625,0.59375,0.6689716533466533,200,2,1,,20.0,5,10,100,60
simulated_seed5_freq010_size100_noise60_dataset,4,280.5161089897156,0.11270833015441895,0.6875,0.6875,0.8,0.5,0.765625,0.804087579087579,100,10,10,,,5,10,100,60
simulated_seed5_freq010_size100_noise70_dataset,0,284.32601261138916,0.22710943222045898,0.625,0.625,0.6,0.75,0.796875,0.8581730769230769,100,2,5,0.8,20.0,5,10,100,70
simulated_seed5_freq010_size100_noise70_dataset,1,285.6755311489105,0.059674978256225586,0.6875,0.6875,0.6666666666666666,0.75,0.671875,0.6472537878787878,100,2,5,0.8,20.0,5,10,100,70
simulated_seed5_freq010_size100_noise70_dataset,2,286.7954123020172,0.047516822814941406,0.375,0.375,0.375,0.375,0.328125,0.5106150793650794,200,2,10,,,5,10,100,70
simulated_seed5_freq010_size100_noise70_dataset,3,286.72209882736206,0.058014869689941406,0.6875,0.6875,0.6363636363636364,0.875,0.625,0.5870851370851371,200,2,10,,,5,10,100,70
simulated_seed5_freq010_size100_noise70_dataset,4,285.9635498523712,0.07566428184509277,0.6875,0.6875,0.7142857142857143,0.625,0.734375,0.7711309523809524,200,5,1,0.8,,5,10,100,70
simulated_seed5_freq010_size100_noise80_dataset,0,282.9273610115051,0.17329645156860352,0.875,0.875,0.875,0.875,0.953125,0.9659090909090909,200,2,10,0.8,10.0,5,10,100,80
simulated_seed5_freq010_size100_noise80_dataset,1,283.2491681575775,0.1226191520690918,0.6875,0.6875,0.6666666666666666,0.75,0.8125,0.8427780552780553,200,2,10,0.8,10.0,5,10,100,80
simulated_seed5_freq010_size100_noise80_dataset,2,284.06788516044617,0.04888343811035156,0.75,0.75,0.7,0.875,0.75,0.7479166666666667,200,2,1,,20.0,5,10,100,80
simulated_seed5_freq010_size100_noise80_dataset,3,283.7276825904846,0.07878684997558594,0.5625,0.5625,0.5714285714285714,0.5,0.75,0.7593749999999999,200,2,10,,,5,10,100,80
simulated_seed5_freq010_size100_noise80_dataset,4,283.8493027687073,0.06771254539489746,0.6875,0.6875,0.7142857142857143,0.625,0.78125,0.8227564102564102,200,2,10,0.8,10.0,5,10,100,80
simulated_seed5_freq025_size100_noise5_dataset,0,279.50345945358276,0.12366414070129395,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,5
simulated_seed5_freq025_size100_noise5_dataset,1,283.25889897346497,0.07396554946899414,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,5
simulated_seed5_freq025_size100_noise5_dataset,2,282.7901690006256,0.14000535011291504,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,5
simulated_seed5_freq025_size100_noise5_dataset,3,281.8628308773041,0.13860511779785156,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,5
simulated_seed5_freq025_size100_noise5_dataset,4,282.95949697494507,0.0958707332611084,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,5
simulated_seed5_freq025_size100_noise25_dataset,0,283.2430114746094,0.17658305168151855,0.9375,0.9375,1.0,0.875,0.96875,0.975,500,5,10,0.8,20.0,5,25,100,25
simulated_seed5_freq025_size100_noise25_dataset,1,284.75443291664124,0.13120126724243164,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,5,25,100,25
simulated_seed5_freq025_size100_noise25_dataset,2,285.7275114059448,0.13264966011047363,0.875,0.875,0.875,0.875,0.984375,0.9861111111111112,500,5,10,0.8,20.0,5,25,100,25
simulated_seed5_freq025_size100_noise25_dataset,3,286.34496879577637,0.07575464248657227,0.8125,0.8125,0.8571428571428571,0.75,0.9375,0.9472222222222222,500,5,10,,20.0,5,25,100,25
simulated_seed5_freq025_size100_noise25_dataset,4,285.97241973876953,0.08392453193664551,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,25
simulated_seed5_freq025_size100_noise50_dataset,0,282.44910764694214,0.08119487762451172,0.8125,0.8125,0.7272727272727273,1.0,0.90625,0.875545634920635,200,10,5,,,5,25,100,50
simulated_seed5_freq025_size100_noise50_dataset,1,283.3569977283478,0.07667255401611328,0.8125,0.8125,1.0,0.625,0.90625,0.9159722222222222,500,10,5,0.8,10.0,5,25,100,50
simulated_seed5_freq025_size100_noise50_dataset,2,283.2731122970581,0.05581855773925781,0.6875,0.6875,0.6666666666666666,0.75,0.875,0.9128787878787878,200,5,5,0.8,10.0,5,25,100,50
simulated_seed5_freq025_size100_noise50_dataset,3,279.3325893878937,0.11679244041442871,0.875,0.875,0.875,0.875,0.953125,0.9526289682539684,200,2,10,,,5,25,100,50
simulated_seed5_freq025_size100_noise50_dataset,4,281.1495683193207,0.06721234321594238,0.9375,0.9375,1.0,0.875,1.0,1.0,100,2,5,0.8,20.0,5,25,100,50
simulated_seed5_freq025_size100_noise60_dataset,0,287.54095816612244,0.15684723854064941,0.75,0.75,0.7,0.875,0.84375,0.9097222222222222,500,5,10,0.8,20.0,5,25,100,60
simulated_seed5_freq025_size100_noise60_dataset,1,288.1161639690399,0.08319759368896484,0.6875,0.6875,0.6666666666666666,0.75,0.78125,0.7781114718614719,500,5,10,0.8,20.0,5,25,100,60
simulated_seed5_freq025_size100_noise60_dataset,2,287.83409094810486,0.15228915214538574,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,60
simulated_seed5_freq025_size100_noise60_dataset,3,288.5202920436859,0.07497215270996094,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,100,60
simulated_seed5_freq025_size100_noise60_dataset,4,283.6030435562134,0.1439037322998047,0.8125,0.8125,0.7272727272727273,1.0,0.8125,0.7982503607503608,500,5,10,0.8,20.0,5,25,100,60
simulated_seed5_freq025_size100_noise70_dataset,0,285.89731788635254,0.0607757568359375,0.5625,0.5625,0.5555555555555556,0.625,0.5625,0.6142097485847486,100,10,10,,,5,25,100,70
simulated_seed5_freq025_size100_noise70_dataset,1,285.9709041118622,0.06031179428100586,0.9375,0.9375,1.0,0.875,0.984375,0.9861111111111112,200,2,10,,,5,25,100,70
simulated_seed5_freq025_size100_noise70_dataset,2,281.9634199142456,0.07176589965820312,0.875,0.875,0.875,0.875,0.96875,0.9704861111111112,100,10,10,0.8,,5,25,100,70
simulated_seed5_freq025_size100_noise70_dataset,3,282.6027977466583,0.08482575416564941,0.625,0.625,0.6,0.75,0.75,0.8479166666666667,200,2,10,0.8,10.0,5,25,100,70
simulated_seed5_freq025_size100_noise70_dataset,4,286.3050558567047,0.03847217559814453,0.625,0.625,0.5833333333333334,0.875,0.65625,0.7322916666666667,100,10,10,0.8,,5,25,100,70
simulated_seed5_freq025_size100_noise80_dataset,0,279.29257369041443,0.08422136306762695,0.625,0.625,0.625,0.625,0.625,0.5707656926406927,200,2,10,0.8,10.0,5,25,100,80
simulated_seed5_freq025_size100_noise80_dataset,1,281.6616458892822,0.047898054122924805,0.5625,0.5625,0.6,0.375,0.59375,0.6352834665334666,100,10,10,,,5,25,100,80
simulated_seed5_freq025_size100_noise80_dataset,2,280.4573266506195,0.06647491455078125,0.625,0.625,0.625,0.625,0.59375,0.6983901515151515,100,10,10,0.8,,5,25,100,80
simulated_seed5_freq025_size100_noise80_dataset,3,281.8973159790039,0.07600760459899902,0.625,0.625,0.625,0.625,0.515625,0.526068722943723,500,10,1,0.8,20.0,5,25,100,80
simulated_seed5_freq025_size100_noise80_dataset,4,278.79000210762024,0.06280159950256348,0.75,0.75,0.75,0.75,0.875,0.8897186147186148,100,10,10,0.8,,5,25,100,80
simulated_seed5_freq050_size100_noise5_dataset,0,279.38238501548767,0.12846660614013672,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,5
simulated_seed5_freq050_size100_noise5_dataset,1,283.4015963077545,0.08685111999511719,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,5
simulated_seed5_freq050_size100_noise5_dataset,2,282.80590772628784,0.11457467079162598,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,5
simulated_seed5_freq050_size100_noise5_dataset,3,278.3371510505676,0.1557636260986328,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,5
simulated_seed5_freq050_size100_noise5_dataset,4,283.6014783382416,0.07096552848815918,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,5
simulated_seed5_freq050_size100_noise25_dataset,0,285.0118246078491,0.07536673545837402,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,25
simulated_seed5_freq050_size100_noise25_dataset,1,284.7721359729767,0.08950948715209961,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,25
simulated_seed5_freq050_size100_noise25_dataset,2,282.0710687637329,0.13516950607299805,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,25
simulated_seed5_freq050_size100_noise25_dataset,3,284.5884003639221,0.14345884323120117,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,25
simulated_seed5_freq050_size100_noise25_dataset,4,283.45833015441895,0.1847386360168457,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,25
simulated_seed5_freq050_size100_noise50_dataset,0,280.64458870887756,0.15682435035705566,0.9375,0.9375,1.0,0.875,1.0,1.0,500,5,10,0.8,20.0,5,50,100,50
simulated_seed5_freq050_size100_noise50_dataset,1,281.91402220726013,0.07816553115844727,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,50
simulated_seed5_freq050_size100_noise50_dataset,2,281.61504888534546,0.05657219886779785,1.0,1.0,1.0,1.0,1.0,1.0,200,5,5,0.8,10.0,5,50,100,50
simulated_seed5_freq050_size100_noise50_dataset,3,280.08071398735046,0.11475706100463867,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,50
simulated_seed5_freq050_size100_noise50_dataset,4,278.6518785953522,0.18242192268371582,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,50
simulated_seed5_freq050_size100_noise60_dataset,0,279.63742232322693,0.11460590362548828,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,200,2,10,0.8,10.0,5,50,100,60
simulated_seed5_freq050_size100_noise60_dataset,1,281.12722659111023,0.08841371536254883,0.9375,0.9375,1.0,0.875,0.96875,0.975,500,5,10,0.8,20.0,5,50,100,60
simulated_seed5_freq050_size100_noise60_dataset,2,279.4916853904724,0.07062482833862305,1.0,1.0,1.0,1.0,1.0,1.0,100,10,10,,,5,50,100,60
simulated_seed5_freq050_size100_noise60_dataset,3,281.2857758998871,0.04206657409667969,1.0,1.0,1.0,1.0,1.0,1.0,100,10,10,0.8,,5,50,100,60
simulated_seed5_freq050_size100_noise60_dataset,4,279.74594950675964,0.08283615112304688,0.9375,0.9375,1.0,0.875,0.984375,0.9861111111111112,200,2,10,0.8,10.0,5,50,100,60
simulated_seed5_freq050_size100_noise70_dataset,0,280.9021694660187,0.0761106014251709,1.0,1.0,1.0,1.0,1.0,1.0,200,10,5,,,5,50,100,70
simulated_seed5_freq050_size100_noise70_dataset,1,281.07087421417236,0.09722447395324707,0.875,0.875,0.8,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,100,70
simulated_seed5_freq050_size100_noise70_dataset,2,277.2651071548462,0.06687760353088379,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,100,10,10,0.8,,5,50,100,70
simulated_seed5_freq050_size100_noise70_dataset,3,281.2338786125183,0.03995680809020996,1.0,1.0,1.0,1.0,1.0,1.0,100,2,5,0.8,20.0,5,50,100,70
simulated_seed5_freq050_size100_noise70_dataset,4,279.9678740501404,0.05457472801208496,0.75,0.75,0.75,0.75,0.859375,0.8928952991452992,100,5,1,0.8,10.0,5,50,100,70
simulated_seed5_freq050_size100_noise80_dataset,0,282.9669406414032,0.049846649169921875,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,100,10,10,0.8,,5,50,100,80
simulated_seed5_freq050_size100_noise80_dataset,1,282.7554748058319,0.08037996292114258,0.875,0.875,1.0,0.75,0.84375,0.9038461538461539,200,5,5,0.8,10.0,5,50,100,80
simulated_seed5_freq050_size100_noise80_dataset,2,283.14351749420166,0.060150146484375,0.75,0.75,0.75,0.75,0.8125,0.8887362637362637,200,2,10,,,5,50,100,80
simulated_seed5_freq050_size100_noise80_dataset,3,281.6971254348755,0.1020960807800293,0.875,0.875,1.0,0.75,0.9375,0.9583333333333333,200,2,10,0.8,10.0,5,50,100,80
simulated_seed5_freq050_size100_noise80_dataset,4,283.89870500564575,0.04500150680541992,0.8125,0.8125,0.8571428571428571,0.75,0.859375,0.9138888888888889,200,10,5,,,5,50,100,80
simulated_seed5_freq010_size1000_noise5_dataset,0,388.9645531177521,0.6026008129119873,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,10,1000,5
simulated_seed5_freq010_size1000_noise5_dataset,1,387.8691291809082,1.044348955154419,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,10,1000,5
simulated_seed5_freq010_size1000_noise5_dataset,2,391.21605825424194,0.08067774772644043,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,10,1000,5
simulated_seed5_freq010_size1000_noise5_dataset,3,389.4778096675873,0.2791709899902344,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,10,1000,5
simulated_seed5_freq010_size1000_noise5_dataset,4,390.23843240737915,0.12725067138671875,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,10,1000,5
simulated_seed5_freq010_size1000_noise25_dataset,0,376.7677891254425,0.372469425201416,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,10,1000,25
simulated_seed5_freq010_size1000_noise25_dataset,1,377.91015243530273,0.13154816627502441,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,500,5,10,0.8,20.0,5,10,1000,25
simulated_seed5_freq010_size1000_noise25_dataset,2,377.8278603553772,0.15341997146606445,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,10,1000,25
simulated_seed5_freq010_size1000_noise25_dataset,3,376.2329227924347,0.5188088417053223,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,500,5,10,0.8,20.0,5,10,1000,25
simulated_seed5_freq010_size1000_noise25_dataset,4,377.4094080924988,0.18301010131835938,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,500,5,10,0.8,20.0,5,10,1000,25
simulated_seed5_freq010_size1000_noise50_dataset,0,376.94976019859314,0.08824634552001953,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,5,10,1000,50
simulated_seed5_freq010_size1000_noise50_dataset,1,375.0761559009552,0.2621026039123535,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,5,10,1000,50
simulated_seed5_freq010_size1000_noise50_dataset,2,372.1671850681305,0.35768818855285645,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,100,5,1,0.8,10.0,5,10,1000,50
simulated_seed5_freq010_size1000_noise50_dataset,3,375.84441232681274,0.19564509391784668,0.99375,0.99375,0.9876543209876543,1.0,1.0,0.9999999999999999,200,2,1,,20.0,5,10,1000,50
simulated_seed5_freq010_size1000_noise50_dataset,4,376.89554929733276,0.09052824974060059,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,200,2,1,,20.0,5,10,1000,50
simulated_seed5_freq010_size1000_noise60_dataset,0,385.31010937690735,0.32892918586730957,0.99375,0.99375,0.9876543209876543,1.0,0.999375,0.9993749023284887,100,2,5,0.8,20.0,5,10,1000,60
simulated_seed5_freq010_size1000_noise60_dataset,1,388.7689447402954,0.13321495056152344,0.99375,0.99375,0.9876543209876543,1.0,1.0,1.0,100,5,1,0.8,,5,10,1000,60
simulated_seed5_freq010_size1000_noise60_dataset,2,389.7637882232666,0.09078502655029297,0.9875,0.9875,1.0,0.975,1.0,1.0,500,10,1,0.8,20.0,5,10,1000,60
simulated_seed5_freq010_size1000_noise60_dataset,3,389.38584899902344,0.06961870193481445,1.0,1.0,1.0,1.0,1.0,0.9999999999999997,200,5,1,0.8,,5,10,1000,60
simulated_seed5_freq010_size1000_noise60_dataset,4,388.73834800720215,0.28162193298339844,0.98125,0.98125,1.0,0.9625,1.0,0.9999999999999998,500,10,1,0.8,20.0,5,10,1000,60
simulated_seed5_freq010_size1000_noise70_dataset,0,381.4016914367676,0.05303335189819336,0.99375,0.99375,0.9876543209876543,1.0,1.0,0.9999999999999998,200,5,1,0.8,,5,10,1000,70
simulated_seed5_freq010_size1000_noise70_dataset,1,381.24407935142517,0.09981751441955566,0.96875,0.96875,0.9629629629629629,0.975,0.9978125,0.9978835978835977,500,10,1,0.8,20.0,5,10,1000,70
simulated_seed5_freq010_size1000_noise70_dataset,2,380.07062244415283,0.11743283271789551,0.9875,0.9875,0.975609756097561,1.0,1.0,0.9999999999999998,200,2,1,,10.0,5,10,1000,70
simulated_seed5_freq010_size1000_noise70_dataset,3,376.81586480140686,0.4461028575897217,1.0,1.0,1.0,1.0,1.0,1.0,200,2,1,,20.0,5,10,1000,70
simulated_seed5_freq010_size1000_noise70_dataset,4,380.51581621170044,0.07314538955688477,1.0,1.0,1.0,1.0,1.0,1.0,200,5,1,0.8,,5,10,1000,70
simulated_seed5_freq010_size1000_noise80_dataset,0,375.46000623703003,0.05608701705932617,0.96875,0.96875,0.9411764705882353,1.0,1.0,0.9999999999999999,200,2,1,,10.0,5,10,1000,80
simulated_seed5_freq010_size1000_noise80_dataset,1,375.03848671913147,0.05233645439147949,0.9625,0.9625,0.9302325581395349,1.0,0.9971875000000001,0.9971245299905308,100,10,5,,,5,10,1000,80
simulated_seed5_freq010_size1000_noise80_dataset,2,374.8895626068115,0.0870063304901123,0.9875,0.9875,0.975609756097561,1.0,1.0,1.0,200,5,1,0.8,,5,10,1000,80
simulated_seed5_freq010_size1000_noise80_dataset,3,373.24908542633057,0.3430345058441162,0.96875,0.96875,0.9746835443037974,0.9625,0.9971875,0.9973837209302323,200,2,1,,20.0,5,10,1000,80
simulated_seed5_freq010_size1000_noise80_dataset,4,374.00120782852173,0.3525097370147705,0.99375,0.99375,0.9876543209876543,1.0,1.0,0.9999999999999998,200,2,1,,20.0,5,10,1000,80
simulated_seed5_freq025_size1000_noise5_dataset,0,387.00926423072815,0.20030617713928223,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,5
simulated_seed5_freq025_size1000_noise5_dataset,1,387.73230934143066,0.12777280807495117,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,5
simulated_seed5_freq025_size1000_noise5_dataset,2,383.65896487236023,0.7511951923370361,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,5
simulated_seed5_freq025_size1000_noise5_dataset,3,385.5619342327118,0.5550627708435059,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,5
simulated_seed5_freq025_size1000_noise5_dataset,4,388.2791349887848,0.07899641990661621,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,5
simulated_seed5_freq025_size1000_noise25_dataset,0,385.2296795845032,0.6621637344360352,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,500,5,10,0.8,20.0,5,25,1000,25
simulated_seed5_freq025_size1000_noise25_dataset,1,386.2802574634552,0.11128807067871094,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,500,5,10,0.8,20.0,5,25,1000,25
simulated_seed5_freq025_size1000_noise25_dataset,2,387.8196539878845,0.07535409927368164,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,25
simulated_seed5_freq025_size1000_noise25_dataset,3,385.4894645214081,0.5040493011474609,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,25
simulated_seed5_freq025_size1000_noise25_dataset,4,384.04573822021484,0.8303828239440918,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,500,5,10,0.8,20.0,5,25,1000,25
simulated_seed5_freq025_size1000_noise50_dataset,0,392.04380989074707,0.353074312210083,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,50
simulated_seed5_freq025_size1000_noise50_dataset,1,391.70901441574097,0.5390627384185791,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,50
simulated_seed5_freq025_size1000_noise50_dataset,2,389.8382260799408,0.8329048156738281,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,50
simulated_seed5_freq025_size1000_noise50_dataset,3,392.95968317985535,0.12314128875732422,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,50
simulated_seed5_freq025_size1000_noise50_dataset,4,393.18179726600647,0.08150911331176758,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,50
simulated_seed5_freq025_size1000_noise60_dataset,0,393.2217276096344,0.08352804183959961,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,60
simulated_seed5_freq025_size1000_noise60_dataset,1,390.70620942115784,1.0274109840393066,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,60
simulated_seed5_freq025_size1000_noise60_dataset,2,392.59958004951477,0.1188971996307373,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,60
simulated_seed5_freq025_size1000_noise60_dataset,3,391.1811521053314,0.7173092365264893,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,60
simulated_seed5_freq025_size1000_noise60_dataset,4,392.1294574737549,0.26312756538391113,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,60
simulated_seed5_freq025_size1000_noise70_dataset,0,384.91119360923767,0.34065771102905273,0.99375,0.99375,1.0,0.9875,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,70
simulated_seed5_freq025_size1000_noise70_dataset,1,382.3169825077057,0.6605944633483887,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,70
simulated_seed5_freq025_size1000_noise70_dataset,2,385.4654200077057,0.08240270614624023,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,70
simulated_seed5_freq025_size1000_noise70_dataset,3,383.1871750354767,0.37683844566345215,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,70
simulated_seed5_freq025_size1000_noise70_dataset,4,384.8768243789673,0.28778529167175293,0.99375,0.99375,1.0,0.9875,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,70
simulated_seed5_freq025_size1000_noise80_dataset,0,388.89650797843933,0.6266815662384033,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,80
simulated_seed5_freq025_size1000_noise80_dataset,1,390.6163680553436,0.11400318145751953,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,80
simulated_seed5_freq025_size1000_noise80_dataset,2,389.23133301734924,0.41230201721191406,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,25,1000,80
simulated_seed5_freq025_size1000_noise80_dataset,3,387.7706346511841,0.9953534603118896,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,25,1000,80
simulated_seed5_freq025_size1000_noise80_dataset,4,390.5103178024292,0.15233135223388672,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,500,5,10,0.8,20.0,5,25,1000,80
simulated_seed5_freq050_size1000_noise5_dataset,0,389.2601532936096,0.6967782974243164,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,5,50,1000,5
simulated_seed5_freq050_size1000_noise5_dataset,1,390.3603575229645,0.3265047073364258,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,5,50,1000,5
